Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Registration_State,Helmet_Worn,Seatbelt_Worn,Driver_Age,Driver_Gender,Number_of_Passengers,Penalty_Points,Weather_Condition,Road_Condition,Officer_ID,License_Type,Issuing_Agency,License_Validity,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Previous_Violations,Comments
VLT008163,Overspeeding,3662,Jammu & Kashmir,2024-02-13,21:17:37,Van,Silver,2018,Karnataka,NA,Yes,24,Female,7,6,Foggy,Wet,OFF7273,Permanent,Highway Patrol,Valid,Green,27,79,0.02,Negative,No,No,Pending,No,15,Repeat Offender
VLT008164,Illegal U Turn,564,Maharashtra,2024-02-13,18:46:32,Pickup,Brown,2016,Madhya Pradesh,NA,Yes,78,Other,3,6,Foggy,Wet,OFF7918,Permanent,RTO Enforcement,Expired,Yellow,27,24,0.0,Not Applied,No,No,Pending,No,14,First Violation
VLT008165,Driving Without License,4922,Madhya Pradesh,2024-02-13,21:39:31,Auto-Rickshaw,Grey,2002,Andhra Pradesh,NA,NA,19,Male,0,4,Clear,Potholes,OFF9386,Permanent,RTO Enforcement,Valid,Yellow,86,176,0.0,Not Applied,Yes,Yes,Online,Yes,1,Fine Paid On Spot
VLT008166,Driving Without License,4922,Tripura,2024-02-13,18:39:06,Car,Red,2017,Himachal Pradesh,NA,No,18,Other,2,3,Clear,Wet,OFF8342,Learner,City Traffic Police,Valid,Yellow,45,179,0.0,Not Applied,Yes,Yes,Online,Yes,13,Repeat Offender
VLT008167,Driving Without License,4922,Tamil Nadu,2024-02-13,08:47:33,Truck,Blue,2017,Karnataka,NA,Yes,61,Male,3,4,Windy,Wet,OFF9050,Permanent,Special Task Force,Cancelled,Yellow,115,26,0.14,Positive,Yes,No,Pending,Yes,4,Warning Issued
VLT008168,Driving Without License,4922,Delhi,2024-02-13,15:54:45,Scooty,Other,1992,Arunachal Pradesh,No,NA,53,Male,0,1,Foggy,Dry,OFF3755,Permanent,City Traffic Police,Expired,Green,90,121,0.02,Negative,Yes,No,Pending,Yes,12,Warning Issued
VLT008169,Overspeeding,3662,Uttar Pradesh,2024-02-13,16:33:14,Scooty,Red,2024,Bihar,No,NA,44,Male,0,7,Clear,Potholes,OFF9441,Permanent,RTO Enforcement,Expired,Yellow,74,79,0.14,Positive,No,No,Pending,No,18,Repeat Offender
VLT008170,Overspeeding,3662,Karnataka,2024-02-14,03:39:09,Van,Yellow,2014,Telangana,NA,Yes,38,Female,7,8,Clear,Potholes,OFF3497,Learner,Special Task Force,Valid,Red,110,47,0.0,Not Applied,No,No,Pending,No,3,Repeat Offender
VLT008171,Driving Without License,4922,Haryana,2024-02-14,02:07:04,Car,Yellow,2019,Delhi,NA,No,49,Male,2,4,Rainy,Potholes,OFF9402,Commercial,Highway Patrol,Cancelled,Yellow,32,52,0.0,Not Applied,Yes,No,Pending,Yes,13,Warning Issued
VLT008172,Mobile Phone Usage,4776,Delhi,2024-02-14,08:28:59,Van,Red,2009,Uttar Pradesh,NA,Yes,56,Female,7,1,Windy,Dry,OFF3865,Permanent,RTO Enforcement,Valid,Yellow,116,108,0.14,Positive,No,No,Pending,No,12,Warning Issued
VLT008173,No Parking,1211,Bihar,2024-02-14,04:25:16,Van,Orange,2008,Uttar Pradesh,NA,Yes,66,Male,7,1,Clear,Dry,OFF7065,Commercial,Highway Patrol,Valid,Red,86,27,0.14,Positive,Yes,Yes,Online,No,11,Warning Issued
VLT008174,Mobile Phone Usage,4776,Kerala,2024-02-14,07:51:08,Electric Scooter,Orange,2003,West Bengal,No,NA,27,Other,0,6,Rainy,Dry,OFF4354,Permanent,Special Task Force,Valid,Red,49,118,0.0,Not Applied,No,Yes,Online,No,4,Repeat Offender
VLT008175,Mobile Phone Usage,4776,Rajasthan,2024-02-14,09:33:59,Motorcycle,Grey,2008,Delhi,Yes,NA,67,Other,1,4,Windy,Dry,OFF9013,Permanent,City Traffic Police,Valid,Red,100,44,0.0,Not Applied,No,Yes,Online,No,12,First Violation
VLT008176,Mobile Phone Usage,4776,Andaman & Nicobar,2024-02-14,08:04:55,Bus,Yellow,2016,Tripura,NA,Yes,33,Male,37,5,Clear,Under Construction,OFF5899,Commercial,City Traffic Police,Valid,Green,120,125,0.14,Positive,No,No,Pending,No,8,Repeat Offender
VLT008177,Mobile Phone Usage,4776,Uttar Pradesh,2024-02-14,18:33:37,Car,Orange,2015,Uttar Pradesh,NA,No,40,Other,2,1,Rainy,Dry,OFF1789,Learner,Special Task Force,Valid,Red,39,28,0.02,Negative,No,No,Pending,No,17,First Violation
VLT008178,Mobile Phone Usage,4776,Goa,2024-02-15,12:41:44,Pickup,Brown,1993,West Bengal,NA,Yes,66,Male,3,5,Clear,Under Construction,OFF7335,Permanent,RTO Enforcement,Valid,Yellow,21,11,0.02,Negative,No,No,Pending,No,6,First Violation
VLT008179,Drunk Driving,1248,West Bengal,2024-02-15,19:05:11,Bus,Red,1993,Karnataka,NA,Yes,23,Male,37,5,Clear,Wet,OFF7962,Learner,RTO Enforcement,Expired,Red,89,67,0.02,Negative,No,No,Pending,Yes,1,First Violation
VLT008180,Driving Without License,4922,Andhra Pradesh,2024-02-15,14:36:05,Tractor,Other,2000,Karnataka,NA,NA,44,Male,0,7,Clear,Dry,OFF2717,Commercial,City Traffic Police,Expired,Red,104,103,0.0,Not Applied,Yes,Yes,Online,Yes,13,Repeat Offender
VLT008181,Overspeeding,3662,Karnataka,2024-02-15,19:06:51,Bus,Green,2013,Maharashtra,NA,Yes,79,Male,37,7,Foggy,Gravel,OFF8222,Permanent,City Traffic Police,Valid,Green,42,180,0.0,Not Applied,No,No,Pending,No,10,Repeat Offender
VLT008182,Driving Without License,4922,Andhra Pradesh,2024-02-15,18:07:53,Auto-Rickshaw,Orange,1993,Telangana,NA,NA,68,Other,0,6,Windy,Potholes,OFF1774,Commercial,City Traffic Police,Valid,Green,86,142,0.0,Not Applied,Yes,Yes,Online,Yes,6,Repeat Offender
VLT008183,Red Light Violation,3383,Maharashtra,2024-02-15,09:27:25,Electric Scooter,Yellow,2000,Goa,No,NA,42,Male,0,4,Clear,Potholes,OFF3951,Commercial,Highway Patrol,Expired,Red,109,169,0.0,Not Applied,No,No,Pending,No,1,First Violation
VLT008184,Wrong Lane,2617,Haryana,2024-02-15,03:33:01,Tractor,Black,2010,Jammu & Kashmir,NA,NA,36,Male,0,6,Rainy,Dry,OFF3685,Commercial,Special Task Force,Valid,Green,42,73,0.0,Not Applied,No,No,Pending,No,6,First Violation
VLT008185,Overspeeding,3662,Meghalaya,2024-02-15,12:31:29,Motorcycle,Yellow,2011,Maharashtra,Yes,NA,20,Female,1,2,Windy,Dry,OFF6799,Permanent,RTO Enforcement,Expired,Yellow,54,70,0.02,Negative,No,Yes,Online,No,20,First Violation
VLT008186,Illegal U Turn,564,Uttar Pradesh,2024-02-15,06:10:04,Electric Scooter,Brown,2010,Maharashtra,No,NA,59,Male,0,0,Windy,Dry,OFF9026,Permanent,Special Task Force,Valid,Red,32,192,0.0,Not Applied,No,Yes,Online,No,2,Repeat Offender
VLT008187,Driving Without License,4922,Himachal Pradesh,2024-02-16,07:40:39,Tractor,Brown,2023,Rajasthan,NA,NA,49,Male,0,5,Windy,Dry,OFF1761,Permanent,Highway Patrol,Valid,Green,37,46,0.02,Negative,Yes,No,Pending,Yes,3,Repeat Offender
VLT008188,Driving Without License,4922,Haryana,2024-02-16,09:59:17,Truck,Other,2012,West Bengal,NA,Yes,53,Female,3,5,Rainy,Dry,OFF2972,Commercial,Highway Patrol,Expired,Green,68,1,0.02,Negative,Yes,Yes,Online,Yes,19,Warning Issued
VLT008189,Overspeeding,3662,Rajasthan,2024-02-16,13:11:18,Electric Scooter,Orange,2012,Mizoram,No,NA,76,Female,0,5,Clear,Dry,OFF3250,Commercial,RTO Enforcement,Expired,Yellow,30,7,0.14,Positive,No,No,Pending,No,5,Fine Paid On Spot
VLT008190,Driving Without License,4922,West Bengal,2024-02-16,14:30:36,Truck,Green,2013,Andhra Pradesh,NA,Yes,71,Female,3,6,Clear,Dry,OFF9282,Permanent,City Traffic Police,Cancelled,Yellow,47,190,0.02,Negative,Yes,Yes,Online,Yes,2,Repeat Offender
VLT008191,Overspeeding,3662,Uttar Pradesh,2024-02-16,10:49:21,Car,Orange,2018,Himachal Pradesh,NA,No,57,Other,2,5,Clear,Wet,OFF7002,Commercial,Highway Patrol,Valid,Red,92,20,0.14,Positive,No,No,Pending,No,11,Repeat Offender
VLT008192,No Parking,1211,West Bengal,2024-02-17,16:18:11,Bus,Green,2016,Puducherry,NA,Yes,77,Other,37,2,Foggy,Under Construction,OFF6501,Permanent,Highway Patrol,Valid,Red,62,171,0.02,Negative,Yes,Yes,Online,No,10,First Violation
VLT008193,Driving Without License,4922,Uttar Pradesh,2024-02-17,08:41:28,Car,Silver,1991,Gujarat,NA,No,50,Male,2,1,Snowy,Potholes,OFF6615,Learner,RTO Enforcement,Expired,Red,29,81,0.0,Not Applied,Yes,Yes,Online,Yes,3,First Violation
VLT008194,Overspeeding,3662,Maharashtra,2024-02-18,04:56:09,Scooty,Silver,1996,Maharashtra,No,NA,71,Male,0,0,Foggy,Under Construction,OFF6992,Permanent,Special Task Force,Expired,Yellow,97,98,0.14,Positive,No,No,Pending,No,19,Repeat Offender
VLT008195,No Parking,1211,Maharashtra,2024-02-18,16:05:11,Motorcycle,Brown,1999,Tripura,Yes,NA,43,Other,1,4,Rainy,Dry,OFF4875,Commercial,Special Task Force,Valid,Green,103,168,0.0,Not Applied,Yes,Yes,Online,No,4,Repeat Offender
VLT008196,Overspeeding,3662,Maharashtra,2024-02-18,14:26:46,Pickup,Red,2015,Uttarakhand,NA,Yes,53,Male,3,4,Foggy,Dry,OFF7328,Permanent,City Traffic Police,Valid,Yellow,56,28,0.0,Not Applied,No,No,Pending,No,10,Warning Issued
VLT008197,Overloading,3057,West Bengal,2024-02-18,11:54:19,Pickup,Grey,1994,Gujarat,NA,Yes,50,Female,3,7,Foggy,Wet,OFF5077,Permanent,RTO Enforcement,Expired,Red,42,157,0.0,Not Applied,No,No,Pending,No,3,Repeat Offender
VLT008198,Overspeeding,3662,Delhi,2024-02-18,04:31:45,Auto-Rickshaw,Red,2004,Maharashtra,NA,NA,18,Female,0,0,Foggy,Potholes,OFF3143,Permanent,Highway Patrol,Valid,Red,49,93,0.14,Positive,No,No,Pending,No,16,First Violation
VLT008199,No Parking,1211,Maharashtra,2024-02-19,01:08:46,E-Rickshaw,Green,2011,Maharashtra,NA,NA,21,Other,2,6,Rainy,Dry,OFF6597,Permanent,Highway Patrol,Valid,Yellow,117,197,0.02,Negative,Yes,No,Pending,No,19,Warning Issued
VLT008200,Overspeeding,3662,Sikkim,2024-02-19,07:08:20,Bus,Green,1993,Gujarat,NA,Yes,35,Male,37,4,Snowy,Wet,OFF4593,Permanent,Special Task Force,Valid,Red,86,3,0.0,Not Applied,No,Yes,Online,No,18,Repeat Offender
VLT008201,Driving Without License,4922,Gujarat,2024-02-19,08:18:58,Electric Scooter,Brown,2014,West Bengal,No,NA,79,Other,0,0,Clear,Wet,OFF8416,Permanent,Highway Patrol,Cancelled,Yellow,111,107,0.0,Not Applied,Yes,Yes,Online,Yes,14,Warning Issued
VLT008202,Mobile Phone Usage,4776,Manipur,2024-02-19,17:42:52,Tractor,White,2001,Andaman & Nicobar,NA,NA,37,Male,0,3,Clear,Potholes,OFF4669,Permanent,City Traffic Police,Valid,Red,34,178,0.0,Not Applied,No,No,Pending,No,14,First Violation
VLT008203,Drunk Driving,1248,Gujarat,2024-02-20,04:25:53,Motorcycle,Orange,1992,Delhi,Yes,NA,62,Female,1,0,Foggy,Gravel,OFF2768,Commercial,City Traffic Police,Valid,Yellow,37,37,0.0,Not Applied,No,No,Pending,Yes,13,First Violation
VLT008204,Overspeeding,3662,Sikkim,2024-02-20,15:50:45,Pickup,Red,1992,Andhra Pradesh,NA,Yes,72,Male,3,0,Windy,Dry,OFF1240,Commercial,Special Task Force,Expired,Red,109,189,0.0,Not Applied,No,No,Pending,No,9,Repeat Offender
VLT008205,No Parking,1211,Rajasthan,2024-02-20,04:04:53,Auto-Rickshaw,Brown,2009,Rajasthan,NA,NA,76,Female,0,8,Clear,Gravel,OFF5116,Commercial,RTO Enforcement,Valid,Red,116,112,0.14,Positive,Yes,Yes,Online,No,18,Warning Issued
VLT008206,Wrong Lane,2617,Andaman & Nicobar,2024-02-20,05:50:40,Car,Black,2020,Chhattisgarh,NA,No,20,Male,2,5,Windy,Wet,OFF8340,Permanent,Highway Patrol,Valid,Red,76,25,0.02,Negative,No,Yes,Online,No,6,Repeat Offender
VLT008207,No Parking,1211,Jammu & Kashmir,2024-02-21,21:00:46,Car,Brown,2023,Chandigarh,NA,No,21,Other,2,5,Rainy,Dry,OFF6914,Permanent,Highway Patrol,Valid,Yellow,33,94,0.14,Positive,Yes,Yes,Online,No,18,Warning Issued
VLT008208,Red Light Violation,3383,Maharashtra,2024-02-21,13:02:35,Bus,Black,2017,Madhya Pradesh,NA,Yes,38,Male,37,5,Windy,Dry,OFF9958,Permanent,City Traffic Police,Valid,Red,119,106,0.0,Not Applied,No,Yes,Online,No,6,First Violation
VLT008209,No Parking,1211,Rajasthan,2024-02-21,07:34:52,Electric Scooter,Silver,2006,Madhya Pradesh,No,NA,69,Male,0,6,Windy,Potholes,OFF8975,Commercial,Highway Patrol,Expired,Red,23,24,0.14,Positive,Yes,Yes,Online,No,3,Repeat Offender
VLT008210,Red Light Violation,3383,Delhi,2024-02-21,06:58:21,Motorcycle,Grey,1997,Rajasthan,Yes,NA,62,Male,1,1,Rainy,Potholes,OFF2911,Permanent,City Traffic Police,Cancelled,Green,106,95,0.0,Not Applied,No,No,Pending,No,6,First Violation
VLT008211,Wrong Lane,2617,Karnataka,2024-02-21,23:40:22,Electric Scooter,Yellow,1999,Bihar,No,NA,52,Female,0,6,Clear,Gravel,OFF4415,Learner,City Traffic Police,Suspended,Yellow,68,175,0.0,Not Applied,No,No,Pending,No,2,Warning Issued
VLT008212,Driving Without License,4922,West Bengal,2024-02-21,00:11:13,Motorcycle,Black,2022,Assam,Yes,NA,62,Male,1,3,Windy,Dry,OFF6277,Commercial,City Traffic Police,Valid,Red,106,170,0.02,Negative,Yes,No,Pending,Yes,10,First Violation
VLT008213,Overspeeding,3662,Chandigarh,2024-02-21,03:22:54,Van,Orange,2011,Maharashtra,NA,Yes,76,Male,7,5,Clear,Dry,OFF4948,Permanent,Highway Patrol,Valid,Yellow,24,175,0.02,Negative,No,No,Pending,No,16,First Violation
VLT008214,Driving Without License,4922,West Bengal,2024-02-22,23:06:42,Truck,Blue,2018,West Bengal,NA,Yes,25,Male,3,4,Foggy,Wet,OFF2291,Permanent,Highway Patrol,Valid,Yellow,63,127,0.0,Not Applied,Yes,No,Pending,Yes,16,Repeat Offender
VLT008215,Illegal U Turn,564,Uttar Pradesh,2024-02-22,06:50:41,Motorcycle,Red,2004,Daman & Diu,Yes,NA,20,Other,1,1,Clear,Dry,OFF2336,Commercial,Highway Patrol,Valid,Green,59,160,0.0,Not Applied,No,No,Pending,No,7,Warning Issued
VLT008216,No Parking,1211,Sikkim,2024-02-22,13:45:47,Bus,Brown,2020,Arunachal Pradesh,NA,Yes,39,Male,37,8,Windy,Dry,OFF7843,Permanent,RTO Enforcement,Valid,Red,109,154,0.02,Negative,Yes,Yes,Online,No,1,Repeat Offender
VLT008217,Mobile Phone Usage,4776,Dadra & Nagar Haveli,2024-02-22,06:03:36,Bus,Other,1994,Tamil Nadu,NA,Yes,56,Other,37,8,Clear,Potholes,OFF6194,Permanent,RTO Enforcement,Valid,Red,70,199,0.0,Not Applied,No,Yes,Online,No,6,Warning Issued
VLT008218,Overspeeding,3662,Goa,2024-02-22,02:32:30,Scooty,Red,1994,Madhya Pradesh,No,NA,42,Male,0,6,Rainy,Wet,OFF4529,Permanent,Special Task Force,Valid,Green,27,102,0.02,Negative,No,Yes,Online,No,19,First Violation
VLT008219,Red Light Violation,3383,Chandigarh,2024-02-22,01:16:29,Car,Red,1993,Bihar,NA,No,31,Male,2,3,Clear,Dry,OFF8431,Commercial,RTO Enforcement,Valid,Yellow,84,53,0.02,Negative,No,Yes,Online,No,12,Warning Issued
VLT008220,Red Light Violation,3383,Uttar Pradesh,2024-02-22,14:50:02,Electric Scooter,Grey,2018,Jammu & Kashmir,No,NA,27,Female,0,4,Rainy,Under Construction,OFF2368,Learner,Highway Patrol,Expired,Red,85,117,0.02,Negative,No,No,Pending,No,9,First Violation
VLT008221,Mobile Phone Usage,4776,Ladakh,2024-02-22,21:37:14,Scooty,Black,2007,Bihar,No,NA,64,Male,0,2,Windy,Wet,OFF4057,Commercial,RTO Enforcement,Cancelled,Red,82,105,0.0,Not Applied,No,Yes,Online,No,19,First Violation
VLT008222,No Parking,1211,Rajasthan,2024-02-23,17:23:14,Bus,Yellow,2011,Madhya Pradesh,NA,Yes,21,Other,37,7,Windy,Gravel,OFF7170,Permanent,RTO Enforcement,Valid,Green,87,154,0.0,Not Applied,Yes,No,Pending,No,1,First Violation
VLT008223,Overspeeding,3662,Haryana,2024-02-24,12:44:00,Motorcycle,Orange,2006,Meghalaya,Yes,NA,45,Male,1,3,Clear,Dry,OFF8537,Permanent,Highway Patrol,Expired,Yellow,113,65,0.02,Negative,No,No,Pending,No,0,First Violation
VLT008224,Driving Without License,4922,Bihar,2024-02-24,05:50:55,Tractor,White,2020,Ladakh,NA,NA,53,Other,0,2,Foggy,Wet,OFF2517,Permanent,City Traffic Police,Valid,Yellow,110,118,0.02,Negative,Yes,No,Pending,Yes,9,First Violation
VLT008225,No Parking,1211,Tamil Nadu,2024-02-24,23:17:31,Motorcycle,Blue,1991,Karnataka,Yes,NA,34,Male,1,4,Clear,Potholes,OFF3267,Commercial,Special Task Force,Valid,Red,112,22,0.02,Negative,Yes,No,Pending,No,6,First Violation
VLT008226,Overspeeding,3662,Bihar,2024-02-25,06:17:12,Truck,Red,2015,Rajasthan,NA,Yes,45,Male,3,7,Windy,Under Construction,OFF2487,Permanent,Highway Patrol,Suspended,Green,48,102,0.0,Not Applied,No,Yes,Online,No,6,First Violation
VLT008227,Driving Without License,4922,Meghalaya,2024-02-25,00:19:45,Truck,Red,2012,Delhi,NA,Yes,31,Male,3,2,Clear,Under Construction,OFF5539,Commercial,Highway Patrol,Valid,Yellow,25,85,0.0,Not Applied,Yes,No,Pending,Yes,15,Fine Paid On Spot
VLT008228,Illegal U Turn,564,Kerala,2024-02-25,00:59:22,Tractor,Silver,1991,Andhra Pradesh,NA,NA,60,Male,0,7,Windy,Potholes,OFF8625,Permanent,City Traffic Police,Expired,Green,45,174,0.02,Negative,No,Yes,Online,No,15,Warning Issued
VLT008229,Drunk Driving,1248,Kerala,2024-02-25,09:40:52,Pickup,White,1991,Odisha,NA,Yes,58,Male,3,3,Foggy,Under Construction,OFF5784,Permanent,City Traffic Police,Valid,Green,66,53,0.0,Not Applied,No,Yes,Online,Yes,6,First Violation
VLT008230,Driving Without License,4922,Karnataka,2024-02-25,15:10:37,Pickup,Black,1998,Ladakh,NA,Yes,39,Female,3,2,Windy,Wet,OFF2602,Learner,Highway Patrol,Expired,Red,21,12,0.02,Negative,Yes,Yes,Online,Yes,13,First Violation
VLT008231,Overspeeding,3662,Dadra & Nagar Haveli,2024-02-25,19:38:25,Motorcycle,Orange,1999,Puducherry,Yes,NA,20,Female,1,0,Clear,Dry,OFF8841,Permanent,Special Task Force,Valid,Yellow,27,23,0.0,Not Applied,No,Yes,Online,No,6,First Violation
VLT008232,Overloading,3057,Andhra Pradesh,2024-02-25,01:18:13,E-Rickshaw,Yellow,2021,Assam,NA,NA,58,Male,2,6,Clear,Potholes,OFF9386,Learner,RTO Enforcement,Valid,Yellow,42,193,0.02,Negative,No,Yes,Online,No,0,Repeat Offender
VLT008233,Mobile Phone Usage,4776,Andhra Pradesh,2024-02-25,17:59:41,Truck,Blue,2007,Delhi,NA,Yes,61,Other,3,1,Windy,Gravel,OFF5186,Permanent,City Traffic Police,Valid,Yellow,36,148,0.02,Negative,No,No,Pending,No,9,Repeat Offender
VLT008234,Driving Without License,4922,Jammu & Kashmir,2024-02-26,00:05:40,Car,Red,2000,Dadra & Nagar Haveli,NA,No,42,Other,2,1,Clear,Dry,OFF8053,Commercial,Highway Patrol,Suspended,Green,90,107,0.02,Negative,Yes,No,Pending,Yes,5,Repeat Offender
VLT008235,Red Light Violation,3383,Assam,2024-02-26,11:12:58,Auto-Rickshaw,White,1998,Telangana,NA,NA,28,Other,0,8,Snowy,Potholes,OFF2398,Commercial,RTO Enforcement,Suspended,Green,115,162,0.02,Negative,No,No,Pending,No,16,Warning Issued
VLT008236,Overspeeding,3662,Tamil Nadu,2024-02-26,01:23:28,Van,Red,2020,West Bengal,NA,Yes,53,Male,7,2,Rainy,Wet,OFF8777,Commercial,City Traffic Police,Expired,Yellow,99,14,0.14,Positive,No,Yes,Online,No,7,Repeat Offender
VLT008237,Red Light Violation,3383,Uttar Pradesh,2024-02-26,00:18:09,Motorcycle,Orange,1999,Rajasthan,Yes,NA,61,Male,1,3,Snowy,Dry,OFF2809,Learner,Special Task Force,Valid,Green,118,134,0.02,Negative,No,No,Pending,No,15,First Violation
VLT008238,Drunk Driving,1248,Jammu & Kashmir,2024-02-27,08:36:01,Pickup,White,1998,Delhi,NA,Yes,46,Male,3,1,Clear,Potholes,OFF4496,Permanent,RTO Enforcement,Valid,Yellow,25,6,0.02,Negative,No,No,Pending,Yes,4,Warning Issued
VLT008239,Red Light Violation,3383,West Bengal,2024-02-27,12:43:07,Car,Green,2023,Manipur,NA,No,78,Male,2,1,Clear,Potholes,OFF7314,Permanent,City Traffic Police,Valid,Yellow,105,153,0.02,Negative,No,Yes,Online,No,5,Warning Issued
VLT008240,Red Light Violation,3383,Mizoram,2024-02-27,19:28:32,Tractor,Silver,2008,Andhra Pradesh,NA,NA,51,Female,0,2,Foggy,Dry,OFF7193,Permanent,Highway Patrol,Suspended,Green,75,42,0.02,Negative,No,Yes,Online,No,16,Warning Issued
VLT008241,Mobile Phone Usage,4776,Gujarat,2024-02-27,08:26:55,Truck,White,2019,Madhya Pradesh,NA,Yes,69,Male,3,8,Clear,Dry,OFF8602,Commercial,RTO Enforcement,Valid,Yellow,66,46,0.0,Not Applied,No,Yes,Online,No,6,Warning Issued
VLT008242,Driving Without License,4922,Gujarat,2024-02-27,07:07:11,Truck,Grey,2006,Uttarakhand,NA,Yes,73,Other,3,8,Windy,Dry,OFF8911,Commercial,Highway Patrol,Valid,Green,54,136,0.02,Negative,Yes,Yes,Online,Yes,3,First Violation
VLT008243,No Parking,1211,Odisha,2024-02-27,23:20:31,Pickup,Black,2023,Uttar Pradesh,NA,Yes,68,Male,3,5,Clear,Wet,OFF2016,Permanent,RTO Enforcement,Valid,Green,93,41,0.0,Not Applied,Yes,No,Pending,No,12,Repeat Offender
VLT008244,Overspeeding,3662,Himachal Pradesh,2024-02-27,01:45:02,Electric Scooter,Yellow,1997,Mizoram,No,NA,41,Female,0,8,Windy,Wet,OFF5887,Permanent,Special Task Force,Expired,Red,23,3,0.0,Not Applied,No,Yes,Online,No,0,First Violation
VLT008245,Red Light Violation,3383,Telangana,2024-02-27,08:28:24,Van,Other,2001,Puducherry,NA,Yes,64,Male,7,7,Windy,Potholes,OFF2671,Permanent,RTO Enforcement,Expired,Green,37,164,0.02,Negative,No,No,Pending,No,1,First Violation
VLT008246,Wrong Lane,2617,Tamil Nadu,2024-02-27,16:36:15,E-Rickshaw,Red,2022,Assam,NA,NA,70,Male,2,4,Rainy,Potholes,OFF1452,Permanent,RTO Enforcement,Suspended,Red,46,18,0.02,Negative,No,No,Pending,No,10,First Violation
VLT008247,Drunk Driving,1248,Maharashtra,2024-02-27,01:56:29,Auto-Rickshaw,Red,1996,Haryana,NA,NA,61,Male,0,5,Rainy,Dry,OFF3398,Permanent,Highway Patrol,Expired,Yellow,93,20,0.02,Negative,No,Yes,Online,Yes,15,Repeat Offender
VLT008248,Illegal U Turn,564,Goa,2024-02-28,17:08:48,Tractor,Silver,1993,Nagaland,NA,NA,76,Male,0,3,Clear,Dry,OFF7449,Permanent,Special Task Force,Valid,Yellow,93,31,0.02,Negative,No,No,Pending,No,5,First Violation
VLT008249,Overspeeding,3662,Haryana,2024-02-29,00:09:02,Truck,Blue,2015,Andaman & Nicobar,NA,Yes,67,Male,3,6,Foggy,Wet,OFF1848,Permanent,Special Task Force,Valid,Red,106,177,0.02,Negative,No,No,Pending,No,19,Repeat Offender
VLT008250,Driving Without License,4922,Maharashtra,2024-02-29,04:14:08,Bus,Brown,2009,Madhya Pradesh,NA,Yes,54,Male,37,2,Clear,Dry,OFF6017,Commercial,City Traffic Police,Cancelled,Yellow,108,94,0.02,Negative,Yes,Yes,Online,Yes,12,Repeat Offender
VLT008251,Overspeeding,3662,Maharashtra,2024-02-29,00:11:57,Scooty,Red,1999,Sikkim,No,NA,47,Other,0,8,Foggy,Dry,OFF4067,Commercial,Special Task Force,Valid,Red,25,198,0.02,Negative,No,Yes,Online,No,5,First Violation
VLT008252,Red Light Violation,3383,Andhra Pradesh,2024-02-29,21:16:49,Truck,Blue,1992,Madhya Pradesh,NA,Yes,30,Male,3,1,Foggy,Wet,OFF8608,Commercial,RTO Enforcement,Valid,Yellow,109,134,0.0,Not Applied,No,No,Pending,No,4,First Violation
VLT008253,Red Light Violation,3383,Nagaland,2024-02-29,00:44:16,Bus,White,2021,Maharashtra,NA,Yes,76,Male,37,7,Windy,Potholes,OFF3378,Learner,City Traffic Police,Valid,Red,80,97,0.02,Negative,No,No,Pending,No,2,First Violation
VLT008254,Overspeeding,3662,Rajasthan,2024-02-29,14:30:31,Car,Green,1998,Chandigarh,NA,No,38,Male,2,8,Rainy,Dry,OFF8107,Permanent,Highway Patrol,Expired,Red,80,80,0.0,Not Applied,No,Yes,Online,No,12,Warning Issued
VLT008255,Overloading,3057,Telangana,2024-02-29,09:17:47,Auto-Rickshaw,Orange,2013,Rajasthan,NA,NA,36,Male,0,7,Clear,Wet,OFF6481,Commercial,City Traffic Police,Valid,Yellow,48,153,0.02,Negative,No,No,Pending,No,19,Repeat Offender
VLT008256,Mobile Phone Usage,4776,Uttar Pradesh,2024-02-29,10:49:31,Tractor,Yellow,2009,Tamil Nadu,NA,NA,80,Male,0,3,Clear,Potholes,OFF3377,Learner,Special Task Force,Expired,Green,73,190,0.0,Not Applied,No,No,Pending,No,17,Warning Issued
VLT008257,Red Light Violation,3383,Himachal Pradesh,2024-02-29,15:05:49,Tractor,Blue,1992,Telangana,NA,NA,40,Male,0,6,Clear,Wet,OFF2425,Commercial,City Traffic Police,Expired,Yellow,98,24,0.02,Negative,No,No,Pending,No,0,Repeat Offender
VLT008258,Mobile Phone Usage,4776,Sikkim,2024-02-29,13:37:35,Electric Scooter,Other,2021,Tamil Nadu,No,NA,45,Male,0,4,Rainy,Potholes,OFF7044,Learner,City Traffic Police,Expired,Red,112,49,0.0,Not Applied,No,No,Pending,No,1,First Violation
VLT008259,No Parking,1211,Chandigarh,2024-03-01,00:21:59,Tractor,Black,2001,Madhya Pradesh,NA,NA,61,Male,0,3,Windy,Potholes,OFF5640,Learner,RTO Enforcement,Valid,Green,60,83,0.02,Negative,Yes,No,Pending,No,12,Fine Paid On Spot
VLT008260,Red Light Violation,3383,Tamil Nadu,2024-03-01,14:45:39,Scooty,Blue,1997,West Bengal,No,NA,29,Male,0,0,Clear,Wet,OFF4238,Commercial,Highway Patrol,Valid,Yellow,117,40,0.02,Negative,No,No,Pending,No,15,First Violation
